"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Option3 Name","Option3 Value","Option3 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Unit Price Total Measure","Unit Price Total Measure Unit","Unit Price Base Measure","Unit Price Base Measure Unit","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status","Upload Status"
"koblenz-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4412WN-E-1_4fc11e8f-d844-40b4-bbfa-40339c3a5fe0.jpg?v=1773920342","3","koblenz-end-table","","","","","","","","active",""
"koblenz-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4412WN-1-Z_c93112c3-3c35-4b51-898b-84d55e2bed77.jpg?v=1773920342","4","koblenz-end-table","","","","","","","","active",""
"joliet-end-table","JOLIET End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with JOLIET End Table and its Transitional character. This living end table is made to fit naturally into the room. Finished in Antique White tones, the Solid Wood, Wood Veneer, Engineered Wood build balances durability with visual appeal.<br>
Product Dimensions: 24""L X 22""W X 24""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Felt-lined Drawers</p>

<p>Materials: Solid Wood, Wood Veneer, Engineered Wood.<br>
Color: Antique White<br>
Weight: 37.4 lbs</p>","GOODDEGG","","End Table","2026, End Table, Furniture of America, Indoor Furniture, JOLIET, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4089E","16963.991764104","shopify","20","deny","manual","237.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4089E-Z_018d0dc2-e70e-4ea7-bdbd-c456219b5a98.jpg?v=1773920341","1","joliet-end-table","false","JOLIET End Table","Shop JOLIET End Table. Transitional style. Solid Wood, Wood Veneer build. Color: Antique White. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4089E-Z_018d0dc2-e70e-4ea7-bdbd-c456219b5a98.jpg?v=1773920341","lb","","89.00","active","not uploaded"
"joliet-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4089-1_3c2e12bd-8c7b-4f30-bc76-8d40472f4dfa.jpg?v=1773920341","2","joliet-end-table","","","","","","","","active","not uploaded"
"joliet-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4089-2_2a7f71cc-c189-440c-bf78-69b6d37235a7.jpg?v=1773920341","3","joliet-end-table","","","","","","","","active","not uploaded"
"joliet-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4089-3_3b0d11fe-c968-491c-b113-8c80a2d0b002.jpg?v=1773920341","4","joliet-end-table","","","","","","","","active","not uploaded"
"izar-end-table","IZAR End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with IZAR End Table and its Contemporary character. This living end table is made to fit naturally into the room. Finished in White or Gun Metal tones, the Metal, Engineered Wood build balances durability with visual appeal.<br>
Product Dimensions: 22""L X 22""W X 21 3/4""H</p>

<p>Materials: Metal, Engineered Wood.<br>
Color: White or Gun Metal<br>
Weight: 25 lbs</p>","GOODDEGG","","End Table","2026, End Table, Furniture of America, Indoor Furniture, IZAR, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FOA4799E-TABLE","11339.990686948","shopify","20","deny","manual","327.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4799E-1_0245ce83-d5a7-4b62-b785-551f00277350.jpg?v=1773920341","1","izar-end-table","false","IZAR End Table","Shop IZAR End Table. Contemporary style. Metal, Engineered Wood build. Color: White/Gun Metal. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4799E-1_0245ce83-d5a7-4b62-b785-551f00277350.jpg?v=1773920341","lb","","119.00","active","not uploaded"
"izar-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4799-1-Z_b28cb1b6-5715-4557-971b-fca2d8e47fd8.jpg?v=1773920340","2","izar-end-table","","","","","","","","active","not uploaded"
"halewood-end-table","HALEWOOD End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with HALEWOOD, styled in Contemporary and designed for everyday comfort.<br>
This living end table is made to fit naturally into the room. With Rubberwood, Oak Veneer, Engineered Wood and Black or Oak tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 20""DIA X 21""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Rubberwood<br>
- Oak Veneer<br>
- Engineered Wood<br>
- Cone-Shaped Pedestal Base<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black | Dimensions: 20""DIA X 21""H | Weight: 28.6 lbs | Volume: 3.8 cuft</strong><br>
- <strong>Size: - | Color: Oak | Dimensions: 20""DIA X 21""H | Weight: 26.66 lbs | Volume: 3.3 cuft</strong><br>
</p>

<p>Materials: Rubberwood, Oak Veneer, Engineered Wood.<br>
Color: Black or Oak<br>
Weight: 26.66 - 28.6 lbs</p>","GOODDEGG","","End Table","2026, End Table, Furniture of America, HALEWOOD, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Color","Black","","","","","","","","FM4222BK-E-PK","12973.013937422","shopify","20","deny","manual","357.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4222BK-E-1_7f8773bc-9878-4c53-912c-0cecced22c3e.jpg?v=1773920339","1","halewood-end-table","false","HALEWOOD End Table","Shop HALEWOOD End Table. Contemporary style. Rubberwood, Oak Veneer build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4222BK-E-1_7f8773bc-9878-4c53-912c-0cecced22c3e.jpg?v=1773920339","lb","","139.00","active",""
"halewood-end-table","","","","","","","","","Oak","","","","","","","","FM4222NT-E-PK","12092.999380385","shopify","20","deny","manual","357.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4222BK-1_1896a03c-b023-4ba2-8f1f-f6f14b74cf81.jpg?v=1773920339","2","halewood-end-table","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4222NT-E-1_f89a7f00-cb80-4ef0-befd-8ab53df16fbe.jpg?v=1773920339","lb","","139.00","active",""
"halewood-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4222NT-E-1_f89a7f00-cb80-4ef0-befd-8ab53df16fbe.jpg?v=1773920339","3","halewood-end-table","","","","","","","","active",""
"halewood-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4222NT-1_49706863-bb81-4274-98b8-dac0475b36d4.jpg?v=1773920340","4","halewood-end-table","","","","","","","","active",""
"halcaster-end-table","HALCASTER End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with HALCASTER End Table and its Traditional character. Built as a living end table, it pairs well with a wide range of interiors. Finished in Java tones, the Solid Wood, Wood Veneer, build balances durability with visual appeal.<br>
Product Dimensions: 26""W X 27.5""D X 23.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer<br>
- Elegant cabriole legs</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Java<br>
Weight: 51.7 lbs</p>","GOODDEGG","","End Table","2026, End Table, Furniture of America, HALCASTER, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FM45003E","23450.997684422","shopify","20","deny","manual","357.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45003-E-1_7d46a9b7-b209-4d50-9f2b-7f7ad94ee67a.jpg?v=1773920338","1","halcaster-end-table","false","HALCASTER End Table","Shop HALCASTER End Table. Traditional style. Solid Wood, Wood Veneer build. Color: Java. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45003-E-1_7d46a9b7-b209-4d50-9f2b-7f7ad94ee67a.jpg?v=1773920338","lb","","149.00","active","not uploaded"
"halcaster-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45003-1-Z_c5d903d0-488b-4eaa-a999-399b36107744.jpg?v=1773920338","2","halcaster-end-table","","","","","","","","active","not uploaded"
"halcaster-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45003E-WB-1_ebfd76de-e5cb-4b8b-9e38-0510d9c28441.jpg?v=1773920338","3","halcaster-end-table","","","","","","","","active","not uploaded"
"halcaster-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45003E-WB-2_6009a76d-77f4-425e-9856-84230d583f07.jpg?v=1773920338","4","halcaster-end-table","","","","","","","","active","not uploaded"
"grasten-square-end-table","GRASTEN Square End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with GRASTEN Square End Table and its Modern Contemporary character. This living end table is made to fit naturally into the room. Finished in Ash Gray tones, the Rubberwood, Oak Veneer, Engineered Wood build balances durability with visual appeal.<br>
Product Dimensions: 22""W X 22""D X 24.5""H</p>

<p>Materials: Rubberwood, Oak Veneer, Engineered Wood.<br>
Color: Ash Gray<br>
Weight: 72.16 lbs</p>","GOODDEGG","","End Table","2026, End Table, Furniture of America, GRASTEN, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FM4332DB-E","32730.998623015","shopify","20","deny","manual","417.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4332DB-E-1_5a7cea5a-fcde-4a5f-a9a4-9e2ffaa01d10.jpg?v=1773920337","1","grasten-square-end-table","false","GRASTEN Square End Table","Shop GRASTEN Square End Table. Modern Contemporary style. Rubberwood, Oak Veneer build. Color: Ash Gray. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4332DB-E-1_5a7cea5a-fcde-4a5f-a9a4-9e2ffaa01d10.jpg?v=1773920337","lb","","161.00","active",""
"grasten-square-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4332DB-1.jpg?v=1773920337","2","grasten-square-end-table","","","","","","","","active",""
"granvia-end-table","GRANVIA End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
GRANVIA End Table brings a Transitional look to your home with a refined, comfortable feel. As a living end table, it is designed to complement your space. The Tempered Glass, Solid Wood, Wood Veneer, construction is complemented by Dark Cherry tones for a polished look.<br>
Product Dimensions: 25""DIA X 24""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Tempered Glass, Solid Wood, Wood Veneer.<br>
Color: Dark Cherry<br>
Weight: 30.7 lbs</p>","GOODDEGG","","End Table","2026, End Table, Furniture of America, GRANVIA, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4131E","13925.013603578","shopify","20","deny","manual","360.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4131E_5604538c-3a49-4fae-8db1-2d7482bb1c57.jpg?v=1773920336","1","granvia-end-table","false","GRANVIA End Table","Shop GRANVIA End Table. Transitional style. Tempered Glass, Solid Wood build. Color: Dark Cherry. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4131E_5604538c-3a49-4fae-8db1-2d7482bb1c57.jpg?v=1773920336","lb","","129.00","active",""
"granvia-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4131_c8b13f4c-da16-4c72-b3ca-6c8fe5e2bc4f.jpg?v=1773920336","2","granvia-end-table","","","","","","","","active",""
"giordani-end-table","GIORDANI End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with GIORDANI End Table, styled in Traditional and designed for everyday comfort. Built as a living end table, it pairs well with a wide range of interiors. With Solid Wood, Wood Veneer, and Weathered Oak tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 27""W X 27""D X 25""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Weathered Oak<br>
Weight: 50.7 lbs</p>","GOODDEGG","","End Table","2026, End Table, Furniture of America, GIORDANI, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FM4519AK-E","22996.997081289","shopify","20","deny","manual","450.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4519AK-E-1_0b6991c3-34ff-4dcd-b4d5-a7e58c5e2b68.jpg?v=1773920336","1","giordani-end-table","false","GIORDANI End Table","Shop GIORDANI End Table. Traditional style. Solid Wood, Wood Veneer build. Color: Weathered Oak. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4519AK-E-1_0b6991c3-34ff-4dcd-b4d5-a7e58c5e2b68.jpg?v=1773920336","lb","","169.00","active","not uploaded"
"giordani-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM4519AK-1-Z.jpg?v=1773920336","2","giordani-end-table","","","","","","","","active","not uploaded"
"finley-end-table","FINLEY End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with FINLEY End Table and its Contemporary character. This living end table is made to fit naturally into the room. Finished in Espresso tones, the Glass, Solid Wood, build balances durability with visual appeal.<br>
Product Dimensions: 28""L X 24""W X 24""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Glass, Solid Wood.<br>
Color: Espresso<br>
Weight: 29.04 lbs</p>","GOODDEGG","","End Table","2026, End Table, FINLEY, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4488E","13172.004910141","shopify","20","deny","manual","300.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4488E_94fac10c-114d-4751-b173-9916480ee0f3.jpg?v=1773920335","1","finley-end-table","false","FINLEY End Table","Shop FINLEY End Table. Contemporary style. Glass, Solid Wood build. Color: Espresso. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4488E_94fac10c-114d-4751-b173-9916480ee0f3.jpg?v=1773920335","lb","","99.00","active","not uploaded"
"finley-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4488-Z_506f4b77-9129-4a4c-862f-e9f69dc35874.jpg?v=1773920335","2","finley-end-table","","","","","","","","active","not uploaded"
"eimear-end-table","EIMEAR End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with EIMEAR End Table and its Contemporary character. As a living end table, it is designed to complement your space. Finished in White or Black tones, the Metal, build balances durability with visual appeal.<br>
Product Dimensions: 22""L X 22""W X 24""H</p>

<p>Materials: Metal.<br>
Color: White or Black<br>
Weight: 37 lbs</p>","GOODDEGG","","End Table","2026, EIMEAR, End Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FOA4403E","16783.008408474","shopify","20","deny","manual","327.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4403E-1_834efc52-1d3f-4c90-b347-fe601365f368.jpg?v=1773920334","1","eimear-end-table","false","EIMEAR End Table","Shop EIMEAR End Table. Contemporary style. Metal, Others build. Color: White/Black. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4403E-1_834efc52-1d3f-4c90-b347-fe601365f368.jpg?v=1773920334","lb","","119.00","active","not uploaded"
"eimear-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4403-1-Z_e62afc3f-b3c0-47bc-8cf1-beeb43db1a2b.jpg?v=1773920334","2","eimear-end-table","","","","","","","","active","not uploaded"
"dubendorf-end-table","DUBENDORF End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with DUBENDORF, styled in Contemporary and designed for everyday comfort.<br>
This living end table is made to fit naturally into the room. With Glass, Others and Black or White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 22""L X 22""W X 23 5/8""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Glass<br>
- Others<br>
- Black Tempered Glass Top Insert<br>
- Geometric Base<br>
- High Gloss Top Finish<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black | Dimensions: 22""L X 22""W X 23 5/8""H | Weight: 44 lbs | Shipping (LxWxH): 27.1 x 33.5 x 6.1 in | Volume: 3.2 cuft</strong><br>
- <strong>Size: - | Color: White | Dimensions: 22""L X 22""W X 23 5/8""H | Weight: 44 lbs | Shipping (LxWxH): 27.1 x 33.5 x 6.1 in | Volume: 3.2 cuft</strong><br>
</p>

<p>Materials: Glass, Others.<br>
Color: Black or White<br>
Weight: 44 lbs</p>","GOODDEGG","","End Table","2026, DUBENDORF, End Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Color","Black","","","","","","","","CM4183BK-E","19958.018920763","shopify","20","deny","manual","540.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4183BK-E-1_e9caac2c-9d02-48d5-8558-cf90da3a80bc.jpg?v=1773920334","1","dubendorf-end-table","false","DUBENDORF End Table","Shop DUBENDORF End Table. Contemporary style. Glass, Others build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4183BK-E-1_e9caac2c-9d02-48d5-8558-cf90da3a80bc.jpg?v=1773920334","lb","","189.00","active",""
"dubendorf-end-table","","","","","","","","","White","","","","","","","","CM4183WH-E","19958.018920763","shopify","20","deny","manual","540.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4183BK-1-Z_a11e999f-c8c0-45ab-a9d6-3e7028a5e23f.jpg?v=1773920333","2","dubendorf-end-table","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4183WH-E-1_3f2ffcd6-034f-4c0c-9e55-ca6f4c53e920.jpg?v=1773920333","lb","","189.00","active",""
"dubendorf-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4183WH-E-1_3f2ffcd6-034f-4c0c-9e55-ca6f4c53e920.jpg?v=1773920333","3","dubendorf-end-table","","","","","","","","active",""
"dubendorf-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4183WH-1-Z_ab568459-8bf9-4563-a4d7-63f4b1f729f8.jpg?v=1773920333","4","dubendorf-end-table","","","","","","","","active",""
"crystal-falls-end-table","CRYSTAL FALLS End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
CRYSTAL FALLS End Table adds a Transitional touch while keeping the room feeling warm and welcoming. This living end table is made to fit naturally into the room. Crafted from Tempered Glass, Solid Wood, Wood Veneer, it is finished in Dark Cherry tones that pair easily with surrounding decor.<br>
Product Dimensions: 28""DIA X 25""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Tempered Glass, Solid Wood, Wood Veneer.<br>
Color: Dark Cherry<br>
Weight: 34 lbs</p>","GOODDEGG","","End Table","2026, CRYSTAL FALLS, End Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4336E","15422.004502289","shopify","20","deny","manual","360.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4336E_5b786650-59a9-48d3-9f65-3eddf4c0bec0.jpg?v=1773920332","1","crystal-falls-end-table","false","CRYSTAL FALLS End Table","Shop CRYSTAL FALLS End Table. Transitional style. Tempered Glass, Solid Wood build. Color: Dark Cherry. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4336E_5b786650-59a9-48d3-9f65-3eddf4c0bec0.jpg?v=1773920332","lb","","109.00","active","not uploaded"
"crystal-falls-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4336_15357a7b-1c1a-42f4-bc81-94b15d3f7c07.jpg?v=1773920332","2","crystal-falls-end-table","","","","","","","","active","not uploaded"
"corinne-end-table","CORINNE End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with CORINNE End Table and its Contemporary character. As a living end table, it is designed to complement your space. Finished in White or Distressed Dark Oak tones, the Solid Wood, build balances durability with visual appeal.<br>
Product Dimensions: 22""L X 15 3/4""W X 22 1/8""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood.<br>
Color: White or Distressed Dark Oak<br>
Weight: 51 lbs</p>","GOODDEGG","","End Table","2026, CORINNE, End Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FOA4535E","23132.984073815","shopify","20","deny","manual","477.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4535E-1_035ff460-d904-4a24-a5b5-c5b9230972c3.jpg?v=1773920332","1","corinne-end-table","false","CORINNE End Table","Shop CORINNE End Table. Contemporary style. Solid Wood, Others build. Color: White/Distressed Dark Oak. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4535E-1_035ff460-d904-4a24-a5b5-c5b9230972c3.jpg?v=1773920332","lb","","179.00","active","not uploaded"
"corinne-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4535-1-Z_d058cf0a-dd79-4576-8356-e777789f687c.jpg?v=1773920331","2","corinne-end-table","","","","","","","","active","not uploaded"
"corinne-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA4535E-WB-1_1cf348c3-c137-4834-995b-dfcb967d0c3d.jpg?v=1773920331","3","corinne-end-table","","","","","","","","active","not uploaded"
"cookshire-end-table","COOKSHIRE End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with COOKSHIRE End Table, styled in Traditional and designed for everyday comfort. As a living end table, it is designed to complement your space. With Solid Wood, Wood Veneer, and Rich Tobacco tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 26.5""W X 28.5""D X 24.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer<br>
- Elegant cabriole legs</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Rich Tobacco<br>
Weight: 47.3 lbs</p>","GOODDEGG","","End Table","2026, COOKSHIRE, End Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FM45004E","21455.009819474","shopify","20","deny","manual","357.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45004E-1.jpg?v=1773920331","1","cookshire-end-table","false","COOKSHIRE End Table","Shop COOKSHIRE End Table. Traditional style. Solid Wood, Wood Veneer build. Color: Rich Tobacco. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45004E-1.jpg?v=1773920331","lb","","149.00","active",""
"cookshire-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM45004E-WB-1_cef0179a-6852-4023-91a9-337504e74b0d.jpg?v=1773920331","2","cookshire-end-table","","","","","","","","active",""
"conisbrough-round-end-table","CONISBROUGH Round End Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
CONISBROUGH Round End Table brings a Modern look to your home with a refined, comfortable feel. As a living end table, it is designed to complement your space. The Modern construction is complemented by Modern tones for a polished look.<br>
Product Dimensions: 24""DIA X 24""H</p>

<p>Materials: Modern.<br>
Color: Modern<br>
Weight: 184.8 lbs</p>","GOODDEGG","","End Table","2026, CONISBROUGH, End Table, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture","true","Title","Default Title","","","","","","","","FM49004AK-E","83824.006053711","shopify","20","deny","manual","327.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM49004AK-E-1_e007c72b-8efd-4970-8a5a-1725b6344084.jpg?v=1773920330","1","conisbrough-round-end-table","false","CONISBROUGH Round End Table","Shop CONISBROUGH Round End Table. Modern style. Modern build. Color: Modern. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM49004AK-E-1_e007c72b-8efd-4970-8a5a-1725b6344084.jpg?v=1773920330","lb","","129.00","active",""
"conisbrough-round-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM49004AK-E-2_11bdd7e1-0863-474c-ace4-98654692aaec.jpg?v=1773920330","2","conisbrough-round-end-table","","","","","","","","active",""
"conisbrough-round-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM49004AK-E-3_1731b654-9791-44fb-8119-99d7cac95dca.jpg?v=1773920330","3","conisbrough-round-end-table","","","","","","","","active",""
"conisbrough-round-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM49004AK-E-4.jpg?v=1773920330","4","conisbrough-round-end-table","","","","","","","","active",""
"conisbrough-round-end-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM49004AK-E_OV-1_d07085d8-7fac-440a-8095-da817bb80bd8.jpg?v=1773920330","5","conisbrough-round-end-table","","","","","","","","active",""
