Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sano-10-sq-umbrella,,,,,,,,,Beige,,,,,,,,LA-A015BG+BASE,32074,shopify,20,deny,manual,687,,TRUE,FALSE,,,,,,LA-A015BL-1.jpg,2,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015BG-1.jpg,lb,,259,
sano-10-sq-umbrella,,,,,,,,,Blue,,,,,,,,LA-A015BL,24997,shopify,20,deny,manual,597,,TRUE,FALSE,,,,,,LA-A015GY-1.jpg,3,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015BL-1.jpg,lb,,219,
sano-10-sq-umbrella,,,,,,,,,Blue,,,,,,,,LA-A015BL+BASE,32074,shopify,20,deny,manual,687,,TRUE,FALSE,,,,,,LA-A015RD-1.jpg,4,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015BL-1.jpg,lb,,259,
sano-10-sq-umbrella,,,,,,,,,Gray,,,,,,,,LA-A015GY,24997,shopify,20,deny,manual,597,,TRUE,FALSE,,,,,,LA-A015TL-2.jpg,5,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015GY-1.jpg,lb,,219,
sano-10-sq-umbrella,,,,,,,,,Gray,,,,,,,,LA-A015GY+BASE,32074,shopify,20,deny,manual,687,,TRUE,FALSE,,,,,,LA-A015TL-1.jpg,6,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015GY-1.jpg,lb,,259,
sano-10-sq-umbrella,,,,,,,,,Red,,,,,,,,LA-A015RD,24997,shopify,20,deny,manual,597,,TRUE,FALSE,,,,,,LA-A015TL-3.jpg,7,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015RD-1.jpg,lb,,219,
sano-10-sq-umbrella,,,,,,,,,Red,,,,,,,,LA-A015RD+BASE,32074,shopify,20,deny,manual,687,,TRUE,FALSE,,,,,,LA-A015TL-4.jpg,8,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015RD-1.jpg,lb,,259,
sano-10-sq-umbrella,,,,,,,,,Teal,,,,,,,,LA-A015TL,24997,shopify,20,deny,manual,597,,TRUE,FALSE,,,,,,LA-A015TL-5.jpg,9,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015TL-2.jpg,lb,,219,
sano-10-sq-umbrella,,,,,,,,,Teal,,,,,,,,LA-A015TL+BASE,32074,shopify,20,deny,manual,687,,TRUE,FALSE,,,,,,,10,sano-10-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A015TL-1.jpg,lb,,259,
sleek-rectangular-umbrella,SLEEK Rectangular Umbrella,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SLEEK, styled in Modern and designed for everyday comfort.<br>
This outdoor umbrella is made to fit naturally into the room. With Steel, Polyester and Black/White or Canvas Stone or Dark Sapphire or Graphite or Light Sapphire tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 90 1/2&quot;L X 59&quot;W X 93 3/4&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Steel<br>
- Polyester<br>
- Two-parts steel pole structure<br>
- Articulated joint for angles<br>
- UV 35+<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black/White | Dimensions: 90 1/2&quot;L X 59&quot;W X 93 3/4&quot;H | Weight: 8.6 lbs | Shipping (LxWxH): 59.5 x 4.5 x 3.3 in | Volume: 0.5 cuft</strong><br>
- <strong>Size: - | Color: Canvas Stone | Dimensions: 90 1/2&quot;L X 59&quot;W X 93 3/4&quot;H | Weight: 8.6 lbs | Shipping (LxWxH): 59.5 x 4.5 x 3.3 in | Volume: 0.5 cuft</strong><br>
- <strong>Size: - | Color: Dark Sapphire | Dimensions: 90 1/2&quot;L X 59&quot;W X 93 3/4&quot;H | Weight: 8.6 lbs | Shipping (LxWxH): 59.5 x 4.5 x 3.3 in | Volume: 0.5 cuft</strong><br>
- <strong>Size: - | Color: Graphite | Dimensions: 90 1/2&quot;L X 59&quot;W X 93 3/4&quot;H | Weight: 8.6 lbs | Shipping (LxWxH): 59.5 x 4.5 x 3.3 in | Volume: 0.5 cuft</strong><br>
- <strong>Size: - | Color: Light Sapphire | Dimensions: 90 1/2&quot;L X 59&quot;W X 93 3/4&quot;H | Weight: 8.6 lbs | Shipping (LxWxH): 59.5 x 4.5 x 3.3 in | Volume: 0.5 cuft</strong><br>
</p>

<p>Materials: Steel, Polyester.<br>
Color: Black/White or Canvas Stone or Dark Sapphire or Graphite or Light Sapphire<br>
Weight: 8.6 lbs</p>",GOODDEGG,Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Umbrellas & Sunshades > Outdoor Umbrellas,Umbrella,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Umbrella, SLEEK",TRUE,Color,Black/White,,,,,,,,GM-3001BW,3901,shopify,20,deny,manual,75,,TRUE,FALSE,,,,,,GM-3001BW-WB-1.jpg,1,sleek-rectangular-umbrella,FALSE,SLEEK Rectangular Umbrella,"Shop SLEEK Rectangular Umbrella. Modern style. Steel, Polyester build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-3001BW-WB-1.jpg,lb,,30,active
sleek-rectangular-umbrella,,,,,,,,,Canvas Stone,,,,,,,,GM-3001CS,3901,shopify,20,deny,manual,75,,TRUE,FALSE,,,,,,GM-3001CS-WB-1.jpg,2,sleek-rectangular-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-3001CS-WB-1.jpg,lb,,30,
sleek-rectangular-umbrella,,,,,,,,,Dark Sapphire,,,,,,,,GM-3001DS,3901,shopify,20,deny,manual,75,,TRUE,FALSE,,,,,,GM-3001DS-WB-1.jpg,3,sleek-rectangular-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-3001DS-WB-1.jpg,lb,,30,
sleek-rectangular-umbrella,,,,,,,,,Graphite,,,,,,,,GM-3001GR,3901,shopify,20,deny,manual,75,,TRUE,FALSE,,,,,,GM-3001GR-WB-1.jpg,4,sleek-rectangular-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-3001GR-WB-1.jpg,lb,,30,
sleek-rectangular-umbrella,,,,,,,,,Light Sapphire,,,,,,,,GM-3001LS,3901,shopify,20,deny,manual,75,,TRUE,FALSE,,,,,,GM-3001LS-WB-1.jpg,5,sleek-rectangular-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-3001LS-WB-1.jpg,lb,,30,
soli-9-outdoor-umbrella,SOLI 9' Outdoor Umbrella,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SOLI, styled in Contemporary and designed for everyday comfort.<br>
This outdoor umbrella is made to fit naturally into the room. With Fabric, Steel, Others and Blue or Red or Beige tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 108&quot;W X 108&quot;D X 96&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Fabric<br>
- Steel<br>
- Others<br>
- Tilt Umbrella<br>
- Crank Lift Mechanism<br>
- Aluminum Pole<br>
- Water and UV Resistant<br>
- Same Color Carry Bag Included<br>
- Base Included<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Blue | Dimensions: 108&quot;W X 108&quot;D X 96&quot;H | Weight: 68 lbs | Volume: 4.5 cuft</strong><br>
- <strong>Size: - | Color: Red | Dimensions: 108&quot;W X 108&quot;D X 96&quot;H | Weight: 68 lbs | Volume: 4.5 cuft</strong><br>
- <strong>Size: - | Color: Beige | Dimensions: 108&quot;W X 108&quot;D X 96&quot;H | Weight: 68 lbs | Volume: 4.5 cuft</strong><br>
</p>

<p>Materials: Fabric, Steel, Others.<br>
Color: Blue or Red or Beige<br>
Weight: 68 lbs</p>",GOODDEGG,Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Umbrellas & Sunshades > Outdoor Umbrellas,Umbrella,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Umbrella, SOLI",TRUE,Color,Blue,,,,,,,,LA-A009BL+BASE,30844,shopify,20,deny,manual,207,,TRUE,FALSE,,,,,,LA-A009BL-WB-1.jpg,1,soli-9-outdoor-umbrella,FALSE,SOLI 9' Outdoor Umbrella,"Shop SOLI 9' Outdoor Umbrella. Contemporary style. Fabric, Steel build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A009BL-WB-1.jpg,lb,,99,active
soli-9-outdoor-umbrella,,,,,,,,,Red,,,,,,,,LA-A009RD+BASE,30844,shopify,20,deny,manual,207,,TRUE,FALSE,,,,,,LA-A009RD-WB-1.jpg,2,soli-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A009RD-WB-1.jpg,lb,,99,
soli-9-outdoor-umbrella,,,,,,,,,Beige,,,,,,,,LA-A009SV+BASE,30844,shopify,20,deny,manual,207,,TRUE,FALSE,,,,,,LA-A009SV-WB-1.jpg,3,soli-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A009SV-WB-1.jpg,lb,,99,
soli-9-outdoor-umbrella-w-auto-tilt,SOLI 9' Outdoor Umbrella w/Auto Tilt,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SOLI, styled in Contemporary and designed for everyday comfort.<br>
This outdoor umbrella is made to fit naturally into the room. With Metal, Fabric and Blue or Red or Beige tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 108&quot;W X 108&quot;D X 96&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Metal<br>
- Fabric<br>
- Auto-tilt<br>
- Crank Lift Mechanism<br>
- Aluminum Pole<br>
- Water and UV Resistant<br>
- Same Color Carry Bag Included<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Blue | Dimensions: 108&quot;W X 108&quot;D X 96&quot;H | Weight: 19 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Red | Dimensions: 108&quot;W X 108&quot;D X 96&quot;H | Weight: 19 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Beige | Dimensions: 108&quot;W X 108&quot;D X 96&quot;H | Weight: 19 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
</p>

<p>Materials: Metal, Fabric.<br>
Color: Blue or Red or Beige<br>
Weight: 19 lbs</p>",GOODDEGG,Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Umbrellas & Sunshades > Outdoor Umbrellas,Umbrella,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Umbrella, SOLI",TRUE,Color,Blue,,,,,,,,LA-A009BL,8618,shopify,20,deny,manual,147,,TRUE,FALSE,,,,,,LA-A009BL-WB-1.jpg,1,soli-9-outdoor-umbrella-w-auto-tilt,FALSE,SOLI 9' Outdoor Umbrella w/Auto Tilt,"Shop SOLI 9' Outdoor Umbrella w/Auto Tilt. Contemporary style. Metal, Fabric build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A009BL-WB-1.jpg,lb,,59,active
soli-9-outdoor-umbrella-w-auto-tilt,,,,,,,,,Red,,,,,,,,LA-A009RD,8618,shopify,20,deny,manual,147,,TRUE,FALSE,,,,,,LA-A009RD-WB-1.jpg,2,soli-9-outdoor-umbrella-w-auto-tilt,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A009RD-WB-1.jpg,lb,,59,
soli-9-outdoor-umbrella-w-auto-tilt,,,,,,,,,Beige,,,,,,,,LA-A009SV,8618,shopify,20,deny,manual,147,,TRUE,FALSE,,,,,,LA-A009SV-WB-1.jpg,3,soli-9-outdoor-umbrella-w-auto-tilt,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A009SV-WB-1.jpg,lb,,59,
tano-9-outdoor-umbrella,TANO 9' Outdoor Umbrella,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with TANO, styled in Contemporary and designed for everyday comfort.<br>
This outdoor umbrella is made to fit naturally into the room. With Metal, Fabric, Fabric, Steel, Others and Blue or Red or Beige tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 108&quot;W X 108&quot;D X 94&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Metal<br>
- Fabric<br>
- Tilt Umbrella<br>
- Crank Lift Mechanism<br>
- Steel Pole<br>
- Water and UV Resistant<br>
- Same Color Carry Bag Included<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Blue | Dimensions: 108&quot;W X 108&quot;D X 94&quot;H | Weight: 12.8 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Blue | Dimensions: 108&quot;W X 108&quot;D X 94&quot;H | Weight: 61.8 lbs | Volume: 4.5 cuft</strong><br>
- <strong>Size: - | Color: Red | Dimensions: 108&quot;W X 108&quot;D X 94&quot;H | Weight: 12.8 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Red | Dimensions: 108&quot;W X 108&quot;D X 94&quot;H | Weight: 61.8 lbs | Volume: 4.5 cuft</strong><br>
- <strong>Size: - | Color: Beige | Dimensions: 108&quot;W X 108&quot;D X 94&quot;H | Weight: 12.8 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Beige | Dimensions: 108&quot;W X 108&quot;D X 94&quot;H | Weight: 61.8 lbs | Volume: 4.5 cuft</strong><br>
</p>

<p>Materials: Metal, Fabric, Fabric, Steel, Others.<br>
Color: Blue or Red or Beige<br>
Weight: 12.8 - 61.8 lbs</p>",GOODDEGG,Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Umbrellas & Sunshades > Outdoor Umbrellas,Umbrella,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Umbrella, TANO",TRUE,Color,Blue,,,,,,,,LA-A010BL,5806,shopify,20,deny,manual,117,,TRUE,FALSE,,,,,,LA-A010BL-WB-1.jpg,1,tano-9-outdoor-umbrella,FALSE,TANO 9' Outdoor Umbrella,"Shop TANO 9' Outdoor Umbrella. Contemporary style. Metal, Fabric build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010BL-WB-1.jpg,lb,,49,active
tano-9-outdoor-umbrella,,,,,,,,,Blue,,,,,,,,LA-A010BL+BASE,28032,shopify,20,deny,manual,177,,TRUE,FALSE,,,,,,LA-A010RD-WB-1.jpg,2,tano-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010BL-WB-1.jpg,lb,,89,
tano-9-outdoor-umbrella,,,,,,,,,Red,,,,,,,,LA-A010RD,5806,shopify,20,deny,manual,117,,TRUE,FALSE,,,,,,LA-A010SV-WB-1.jpg,3,tano-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010RD-WB-1.jpg,lb,,49,
tano-9-outdoor-umbrella,,,,,,,,,Red,,,,,,,,LA-A010RD+BASE,28032,shopify,20,deny,manual,177,,TRUE,FALSE,,,,,,,4,tano-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010RD-WB-1.jpg,lb,,89,
tano-9-outdoor-umbrella,,,,,,,,,Beige,,,,,,,,LA-A010SV,5806,shopify,20,deny,manual,117,,TRUE,FALSE,,,,,,,5,tano-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010SV-WB-1.jpg,lb,,49,
tano-9-outdoor-umbrella,,,,,,,,,Beige,,,,,,,,LA-A010SV+BASE,28032,shopify,20,deny,manual,177,,TRUE,FALSE,,,,,,,6,tano-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010SV-WB-1.jpg,lb,,89,
xico-8-sq-umbrella,XICO 8' SQ Umbrella,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with XICO, styled in Contemporary and designed for everyday comfort.<br>
This outdoor umbrella is made to fit naturally into the room. With Aluminum, Polyester Fabric and Beige or Blue or Gray or Red or Teal tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H<br>
Size: Double Top, LED Light + Control</p>

<p>Features<br>
- Aluminum<br>
- Polyester Fabric<br>
- Built-In Solar Panel<br>
<strong>Variant Details</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Blue | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Blue | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Gray | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Gray | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Red | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Red | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Teal | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Teal | Dimensions: 98.5&quot;W X 98.5&quot;D X 96.5&quot;H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
</p>

<p>Materials: Aluminum, Polyester Fabric.<br>
Color: Beige or Blue or Gray or Red or Teal<br>
Weight: 52.91 - 68.51 lbs</p>",GOODDEGG,Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Umbrellas & Sunshades > Outdoor Umbrellas,Umbrella,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Umbrella, XICO",TRUE,Color,Beige,,,,,,,,LA-A030BG,24000,shopify,20,deny,manual,417,,TRUE,FALSE,,,,,,LA-A030BG-1.jpg,1,xico-8-sq-umbrella,FALSE,XICO 8' SQ Umbrella,"Shop XICO 8' SQ Umbrella. Contemporary style. Aluminum, Polyester Fabric build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BG-1.jpg,lb,,159,active
xico-8-sq-umbrella,,,,,,,,,Beige,,,,,,,,LA-A030BG+BASE,31076,shopify,20,deny,manual,507,,TRUE,FALSE,,,,,,LA-A030BG-2.jpg,2,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BG-1.jpg,lb,,199,
xico-8-sq-umbrella,,,,,,,,,Blue,,,,,,,,LA-A030BL,24000,shopify,20,deny,manual,417,,TRUE,FALSE,,,,,,LA-A030BG-3.jpg,3,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-1.jpg,lb,,159,
xico-8-sq-umbrella,,,,,,,,,Blue,,,,,,,,LA-A030BL+BASE,31076,shopify,20,deny,manual,507,,TRUE,FALSE,,,,,,LA-A030BL-1.jpg,4,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-1.jpg,lb,,199,
xico-8-sq-umbrella,,,,,,,,,Gray,,,,,,,,LA-A030GY,24000,shopify,20,deny,manual,417,,TRUE,FALSE,,,,,,LA-A030BL-2.jpg,5,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030GY-1.jpg,lb,,159,
xico-8-sq-umbrella,,,,,,,,,Gray,,,,,,,,LA-A030GY+BASE,31076,shopify,20,deny,manual,507,,TRUE,FALSE,,,,,,LA-A030BL-3.jpg,6,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030GY-1.jpg,lb,,199,
xico-8-sq-umbrella,,,,,,,,,Red,,,,,,,,LA-A030RD,24000,shopify,20,deny,manual,417,,TRUE,FALSE,,,,,,LA-A030GY-1.jpg,7,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030RD-1.jpg,lb,,159,
xico-8-sq-umbrella,,,,,,,,,Red,,,,,,,,LA-A030RD+BASE,31076,shopify,20,deny,manual,507,,TRUE,FALSE,,,,,,LA-A033BK-1.jpg,8,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030RD-1.jpg,lb,,199,
xico-8-sq-umbrella,,,,,,,,,Teal,,,,,,,,LA-A030TL,24000,shopify,20,deny,manual,417,,TRUE,FALSE,,,,,,LA-A030RD-1.jpg,9,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030TL-1.jpg,lb,,159,
xico-8-sq-umbrella,,,,,,,,,Teal,,,,,,,,LA-A030TL+BASE,31076,shopify,20,deny,manual,507,,TRUE,FALSE,,,,,,LA-A030TL-1.jpg,10,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-1.jpg,lb,,199,
haley-hammock-w-stand,HALEY Hammock w/Stand,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with HALEY, styled in Contemporary and designed for everyday comfort.<br>
This outdoor hammock is made to fit naturally into the room. With Polyester Cotton, Steel and Green/Blue or Brown/Black tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Varies by variant (see Variant Details below).<br>
Size: Varies by variant</p>

<p>Features<br>
- Polyester Cotton<br>
- Steel<br>
- Steel Stand<br>
- Leg with Caster<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Green/Blue | Dimensions: 130&quot;W X 47&quot;D X 46&quot;H | Weight: 38 lbs | Volume: 2.9 cuft</strong><br>
- <strong>Size: - | Color: Brown/Black | Dimensions: HAMMOCK: 130L X 60&quot;W, STAND: 47&quot;L X 122&quot;W X 44&quot;H&quot; | Weight: 38 lbs | Volume: 2.9 cuft</strong><br>
</p>

<p>Materials: Polyester Cotton, Steel.<br>
Color: Green/Blue or Brown/Black<br>
Weight: 38 lbs</p>",GOODDEGG,Home & Garden > Lawn & Garden > Outdoor Living > Hammocks,Hammock,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Hammock, HALEY",TRUE,Color,Green/Blue,,,,,,,,GM-4001-PK,17237,shopify,20,deny,manual,207,,TRUE,FALSE,,,,,,GM-4001-PK-1.jpg,1,haley-hammock-w-stand,FALSE,HALEY Hammock w/Stand,"Shop HALEY Hammock w/Stand. Contemporary style. Polyester Cotton, Steel build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-4001-PK-1.jpg,lb,,88,active
haley-hammock-w-stand,,,,,,,,,Brown/Black,,,,,,,,GM-4003-2PC,17237,shopify,20,deny,manual,207,,TRUE,FALSE,,,,,,GM-4001-PK-2.jpg,2,haley-hammock-w-stand,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-4003-2PC-1.jpg,lb,,88,
haley-hammock-w-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-4001-WB-3.jpg,3,haley-hammock-w-stand,,,,,,,,
haley-hammock-w-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-4001-WB-4.jpg,4,haley-hammock-w-stand,,,,,,,,
haley-hammock-w-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-4001-WB-5.jpg,5,haley-hammock-w-stand,,,,,,,,
haley-hammock-w-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-4001-WB-6.jpg,6,haley-hammock-w-stand,,,,,,,,
haley-hammock-w-stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-4003-2PC-1.jpg,7,haley-hammock-w-stand,,,,,,,,
imbler-shelf,IMBLER Shelf,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
IMBLER Shelf brings a Contemporary look to your home with a refined, comfortable feel. Built as a outdoor shelf, it pairs well with a wide range of interiors. The Bamboo construction is complemented by Natural tones for a polished look.<br>
Product Dimensions: 23""W X 8""D X 42.5""H</p>

<p>Materials: Bamboo.<br>
Color: Natural<br>
Weight: 20.94 lbs</p>",GOODDEGG,Furniture > Shelving > Bookcases & Standing Shelves,Shelf,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Shelf, IMBLER, OFFICE FURNITURE",TRUE,Color,Natural,,,,,,,,GM-5007,9498,shopify,20,deny,manual,195,,TRUE,FALSE,,,,,,GM-5007-WB-1.jpg,1,imbler-shelf,FALSE,IMBLER Shelf,Shop IMBLER Shelf. Contemporary style. Bamboo build. Color: Natural. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-5007-WB-1.jpg,lb,,79,active
