Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sevenoaks-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7418AK-1-Z.jpg,2,sevenoaks-chest,,,,,,,,
sheridan-chest,SHERIDAN Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SHERIDAN Chest, styled in Contemporary and designed for everyday comfort. As a bedroom chest, it is designed to complement your space. With Solid Rubberwood, Engineered Wood and Silver tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 37.5""W X 18""D X 50""H Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawer</p>

<p>Materials: Solid Rubberwood, Engineered Wood.<br>
Color: Silver<br>
Weight: 209.68 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, SHERIDAN, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM72080SV-C,95109,shopify,20,deny,manual,957,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72080SV-C-1.jpg,1,sheridan-chest,FALSE,SHERIDAN Chest,"Shop SHERIDAN Chest. Contemporary style. Solid Rubberwood, Engineered Wood build. Color: Silver. Free shipping. Buy now at GOODDEGG.",,lb,,399,active
sheridan-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72080SV-1-Z.jpg,2,sheridan-chest,,,,,,,,
sheringham-chest,SHERINGHAM Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with SHERINGHAM Chest and its Transitional character. As a bedroom chest, it is designed to complement your space. Finished in Weathered Gray tones, the Solid Wood, Engineered Wood, Elm Veneer build balances durability with visual appeal.<br>
Product Dimensions: 39""W X 19""D X 52""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawers<br>
French Front &amp; English Back Dovetail Drawers</p>

<p>Materials: Solid Wood, Engineered Wood, Elm Veneer.<br>
Color: Weathered Gray<br>
Weight: 169.4 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, SHERINGHAM, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7701BR-C,76839,shopify,20,deny,manual,897,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7701BR-C-1.jpg,1,sheringham-chest,FALSE,SHERINGHAM Chest,"Shop SHERINGHAM Chest. Transitional style. Solid Wood, Engineered Wood build. Color: Weathered Gray. Free shipping. Buy now at GOODDEGG.",,lb,,399,active
sheringham-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7701BR-1-Z.jpg,2,sheringham-chest,,,,,,,,
sheringham-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7701BR-C-WB-1.jpg,3,sheringham-chest,,,,,,,,
sheringham-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7701BR-C-WB-2.jpg,4,sheringham-chest,,,,,,,,
sheringham-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7701BR-C-WB-3.jpg,5,sheringham-chest,,,,,,,,
sheringham-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7701BR-C-WB-4.jpg,6,sheringham-chest,,,,,,,,
sinistra-chest,SINISTRA Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SINISTRA, styled in Contemporary and designed for everyday comfort.<br>
This bedroom chest is made to fit naturally into the room. With Metal, Engineered Wood, Others and Light Taupe or Piano Black or White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 31&quot;W X 17.5&quot;D X 49&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Metal<br>
- Engineered Wood<br>
- Others<br>
- Chrome Legs<br>
- Vertical Chrome Handles<br>
- UV Finish<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Light Taupe | Dimensions: 31&quot;W X 17.5&quot;D X 49&quot;H | Weight: 174.11 lbs | Shipping (LxWxH): 34 x 20.8 x 51.8 in | Volume: 21.1 cuft</strong><br>
- <strong>Size: - | Color: Piano Black | Dimensions: 31&quot;W X 17.5&quot;D X 49&quot;H | Weight: 154 lbs | Shipping (LxWxH): 34 x 20.8 x 51.8 in | Volume: 21.1 cuft</strong><br>
- <strong>Size: - | Color: White | Dimensions: 31&quot;W X 17.5&quot;D X 49&quot;H | Weight: 174.99 lbs | Shipping (LxWxH): 34 x 20.8 x 51.4 in | Volume: 21 cuft</strong><br>
</p>

<p>Materials: Metal, Engineered Wood, Others.<br>
Color: Light Taupe or Piano Black or White<br>
Weight: 154 - 174.99 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, SINISTRA, BEDROOM FURNITURE",TRUE,Color,Light Taupe,,,,,,,,FM7211BG-C,78975,shopify,20,deny,manual,747,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BG-C-1.jpg,1,sinistra-chest,FALSE,SINISTRA Chest,"Shop SINISTRA Chest. Contemporary style. Metal, Engineered Wood build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BG-C-1.jpg,lb,,339,active
sinistra-chest,,,,,,,,,Piano Black,,,,,,,,FM7211BK-C,69853,shopify,20,deny,manual,747,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BG-1-Z.jpg,2,sinistra-chest,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BK-C-1.jpg,lb,,339,
sinistra-chest,,,,,,,,,White,,,,,,,,FM7211WH-C,79374,shopify,20,deny,manual,747,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BG-WB-1.jpg,3,sinistra-chest,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211WH-C-1.jpg,lb,,339,
sinistra-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BK-C-1.jpg,4,sinistra-chest,,,,,,,,
sinistra-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BK-1-Z.jpg,5,sinistra-chest,,,,,,,,
sinistra-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211BK-WB-1.jpg,6,sinistra-chest,,,,,,,,
sinistra-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211WH-C-1.jpg,7,sinistra-chest,,,,,,,,
sinistra-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7211WH-1-Z.jpg,8,sinistra-chest,,,,,,,,
stella-mia-chest,STELLA MIA Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
STELLA MIA Chest brings a Traditional look to your home with a refined, comfortable feel. Built as a bedroom chest, it pairs well with a wide range of interiors. The Pinewood, Ash Burl Veneer, Oak Veneer, Fabric, Foam, Engineered Wood construction is complemented by Creamy White tones for a polished look.<br>
Product Dimensions: 38.5""W X 19.25""D X 52""H Bonus storage &amp; convenience features (from matching set pieces): French Front &amp; English Back Dovetail Drawers<br>
Resin Drawer Overlay<br>
Felt-Lined Top Drawer</p>

<p>Materials: Pinewood, Ash Burl Veneer, Oak Veneer, Fabric, Foam, Engineered Wood.<br>
Color: Creamy White<br>
Weight: 184.4 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, STELLA MIA, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM70000WH-C,83642,shopify,20,deny,manual,1107,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70000WH-C-1.jpg,1,stella-mia-chest,FALSE,STELLA MIA Chest,"Shop STELLA MIA Chest. Traditional style. Pinewood, Ash Burl Veneer build. Color: Creamy White. Free shipping. Buy now at GOODDEGG.",,lb,,479,active
stella-mia-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70000WH-F-1-Z.jpg,2,stella-mia-chest,,,,,,,,
stella-mia-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70000WH-C-WB-2.jpg,3,stella-mia-chest,,,,,,,,
stella-mia-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM70000WH-C-WB-3.jpg,4,stella-mia-chest,,,,,,,,
stoholm-chest,STOHOLM Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with STOHOLM Chest, styled in Contemporary and designed for everyday comfort. As a bedroom chest, it is designed to complement your space. With Rhinestone, Rubberwood, Engineered Wood and White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 31.5""W X 18.5""D X 50""H Bonus storage &amp; convenience features (from matching set pieces): Chrome Stainless Steel w/ Acrylic Drawer Handles</p>

<p>Materials: Rhinestone, Rubberwood, Engineered Wood.<br>
Color: White<br>
Weight: 163.9 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, STOHOLM, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM72000WH-C,74344,shopify,20,deny,manual,957,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72000WH-1.jpg,1,stoholm-chest,FALSE,STOHOLM Chest,"Shop STOHOLM Chest. Contemporary style. Rhinestone, Rubberwood build. Color: White. Free shipping. Buy now at GOODDEGG.",,lb,,399,active
swanley-chest,SWANLEY Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SWANLEY Chest adds a Transitional touch while keeping the room feeling warm and welcoming. As a bedroom chest, it is designed to complement your space. Crafted from Solid Wood, Elm Veneer, Engineered Wood, Metal, it is finished in Weathered Gray tones that pair easily with surrounding decor.<br>
Product Dimensions: 35.5""W X 16.5""D X 50.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Felt-Lined Top Drawers<br>
French Front &amp; English Back Dovetail Drawers</p>

<p>Materials: Solid Wood, Elm Veneer, Engineered Wood, Metal.<br>
Color: Weathered Gray<br>
Weight: 58.3 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, SWANLEY, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7707GY-C,26444,shopify,20,deny,manual,837,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7707GY-C-1.jpg,1,swanley-chest,FALSE,SWANLEY Chest,"Shop SWANLEY Chest. Transitional style. Solid Wood, Elm Veneer build. Color: Weathered Gray. Free shipping. Buy now at GOODDEGG.",,lb,,379,active
swanley-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7707GY-1-Z.jpg,2,swanley-chest,,,,,,,,
swanley-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7707GY-2.jpg,3,swanley-chest,,,,,,,,
swanley-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7707GY-3.jpg,4,swanley-chest,,,,,,,,
swanley-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7707GY-C-WB-1.jpg,5,swanley-chest,,,,,,,,
swanley-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7707GY-C-WB-2.jpg,6,swanley-chest,,,,,,,,
swanley-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7707GY-C-WB-3.jpg,7,swanley-chest,,,,,,,,
syracuse-chest,SYRACUSE Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with SYRACUSE, styled in Traditional and designed for everyday comfort.<br>
This bedroom chest is made to fit naturally into the room. With Solid Wood, Wood Veneer, Others and Dark Walnut or Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 38&quot;W X 17 3/8&quot;D X 51 1/8&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Solid Wood<br>
- Wood Veneer<br>
- Others<br>
- Sturdy Fluted Posts<br>
- Antique Brass Handles<br>
- Acrylic Accent on Drawers<br>
- Ball Bearing Metal Glides<br>
- English Dovetail Drawer Construction<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Dark Walnut | Dimensions: 38&quot;W X 17 3/8&quot;D X 51 1/8&quot;H | Weight: 217.8 lbs | Shipping (LxWxH): 40.5 x 20.3 x 50.5 in | Volume: 24 cuft</strong><br>
- <strong>Size: - | Color: Gray | Dimensions: 38&quot;W X 17 3/8&quot;D X 51 1/8&quot;H | Weight: 217.8 lbs | Shipping (LxWxH): 40.5 x 20.3 x 50.5 in | Volume: 24 cuft</strong><br>
</p>

<p>Materials: Solid Wood, Wood Veneer, Others.<br>
Color: Dark Walnut or Gray<br>
Weight: 217.8 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, SYRACUSE, BEDROOM FURNITURE",TRUE,Color,Dark Walnut,,,,,,,,CM7129C,98792,shopify,20,deny,manual,807,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129C.jpg,1,syracuse-chest,FALSE,SYRACUSE Chest,"Shop SYRACUSE Chest. Traditional style. Solid Wood, Wood Veneer build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129C.jpg,lb,,339,active
syracuse-chest,,,,,,,,,Gray,,,,,,,,CM7129GY-C,98792,shopify,20,deny,manual,807,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129-drawer.jpg,2,syracuse-chest,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129GY-C-1.jpg,lb,,349,
syracuse-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129-pull.jpg,3,syracuse-chest,,,,,,,,
syracuse-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129GY-C-1.jpg,4,syracuse-chest,,,,,,,,
syracuse-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129GY-1-Z.jpg,5,syracuse-chest,,,,,,,,
syracuse-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7129GY-5.jpg,6,syracuse-chest,,,,,,,,
tawana-chest,TAWANA Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
TAWANA Chest brings a Transitional look to your home with a refined, comfortable feel. Built as a bedroom chest, it pairs well with a wide range of interiors. The Solid Wood, Wood Veneer, Engineered Wood construction is complemented by Warm Gray tones for a polished look.<br>
Product Dimensions: 33""W X 18""D X 50""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Felt-lined Top Drawers</p>

<p>Materials: Solid Wood, Wood Veneer, Engineered Wood.<br>
Color: Warm Gray<br>
Weight: 132 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, TAWANA, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FOA7918C,59874,shopify,20,deny,manual,777,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7918C-1.jpg,1,tawana-chest,FALSE,TAWANA Chest,"Shop TAWANA Chest. Transitional style. Solid Wood, Wood Veneer build. Color: Warm Gray. Free shipping. Buy now at GOODDEGG.",,lb,,309,active
tawana-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7918-4.jpg,2,tawana-chest,,,,,,,,
torrance-chest,TORRANCE Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with TORRANCE Chest and its Mid-Century Modern character. This bedroom chest is made to fit naturally into the room. Finished in Black tones, the Solid Wood, Acacia Veneer, Engineered Wood build balances durability with visual appeal.<br>
Product Dimensions: 34""W X 18""D X 56""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Acacia Veneer, Engineered Wood.<br>
Color: Black</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, TORRANCE, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM74002BK-C,,shopify,20,deny,manual,837,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74002BK-1.jpg,1,torrance-chest,FALSE,TORRANCE Chest,"Shop TORRANCE Chest. Mid-Century Modern style. Solid Wood, Acacia Veneer build. Color: Black. Free shipping. Buy now at GOODDEGG.",,lb,,379,active
torrance-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM74002BK-HANDLE.jpg,2,torrance-chest,,,,,,,,
tromso-chest,TROMSO Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
TROMSO Chest adds a Mid-Century Modern touch while keeping the room feeling warm and welcoming. Built as a bedroom chest, it pairs well with a wide range of interiors. Crafted from Solid Wood, Veneer, Engineered Wood, it is finished in Walnut tones that pair easily with surrounding decor.<br>
Product Dimensions: 33.5""W X 17.5""D X 47.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Veneer, Engineered Wood.<br>
Color: Walnut<br>
Weight: 185.63 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, TROMSO, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7220WN-C,84200,shopify,20,deny,manual,657,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7220WN-C-1.jpg,1,tromso-chest,FALSE,TROMSO Chest,"Shop TROMSO Chest. Mid-Century Modern style. Solid Wood, Veneer build. Color: Walnut. Free shipping. Buy now at GOODDEGG.",,lb,,279,active
tromso-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7220WN-1-Z.jpg,2,tromso-chest,,,,,,,,
tromso-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7220WN-C-WB-1.jpg,3,tromso-chest,,,,,,,,
tuscan-ii-chest,TUSCAN II Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with TUSCAN II Chest and its Traditional character. As a bedroom chest, it is designed to complement your space. Finished in Glossy Dark Pine tones, the Solid Wood, Wood Veneer, Engineered Wood build balances durability with visual appeal.<br>
Product Dimensions: 38""W X 17""D X 49""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer, Engineered Wood.<br>
Color: Glossy Dark Pine<br>
Weight: 121.03 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, TUSCAN II, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,CM7571C,54898,shopify,20,deny,manual,597,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7571C.jpg,1,tuscan-ii-chest,FALSE,TUSCAN II Chest,"Shop TUSCAN II Chest. Traditional style. Solid Wood, Wood Veneer build. Color: Glossy Dark Pine. Free shipping. Buy now at GOODDEGG.",,lb,,259,active
tuscan-ii-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7571.jpg,2,tuscan-ii-chest,,,,,,,,
vagan-chest,VAGAN Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with VAGAN Chest and its Contemporary character. Built as a bedroom chest, it pairs well with a wide range of interiors. Finished in Gray tones, the Solid Wood, Paper Veneer, Engineered Wood build balances durability with visual appeal.<br>
Product Dimensions: 30 1/2""W X 16 3/8""D X 47 1/2""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Paper Veneer, Engineered Wood.<br>
Color: Gray<br>
Weight: 141 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, VAGAN, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,CM7472GY-C,63957,shopify,20,deny,manual,507,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7472GY-C-1-0.jpg,1,vagan-chest,FALSE,VAGAN Chest,"Shop VAGAN Chest. Contemporary style. Solid Wood, Paper Veneer build. Color: Gray. Free shipping. Buy now at GOODDEGG.",,lb,,209,active
vagan-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7472GY-1.jpg,2,vagan-chest,,,,,,,,
vagan-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7472GY-C-2.jpg,3,vagan-chest,,,,,,,,
valentini-chest,VALENTINI Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with VALENTINI Chest, styled in Traditional and designed for everyday comfort. Built as a bedroom chest, it pairs well with a wide range of interiors. With Solid Wood, and White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 43""W X 19""D X 52.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): Felt-lined Top Drawer<br>
Dustproof Drawers</p>

<p>Materials: Solid Wood.<br>
Color: White<br>
Weight: 187 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, VALENTINI, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FM7419WH-C,84822,shopify,20,deny,manual,1047,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7419WH-C-1.jpg,1,valentini-chest,FALSE,VALENTINI Chest,"Shop VALENTINI Chest. Traditional style. Solid Wood, Others build. Color: White. Free shipping. Buy now at GOODDEGG.",,lb,,499,active
valentini-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7419WH-1-Z.jpg,2,valentini-chest,,,,,,,,
valentini-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7419WH-C-2.jpg,3,valentini-chest,,,,,,,,
valentini-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7419WH-C-3.jpg,4,valentini-chest,,,,,,,,
valletta-chest,VALLETTA Chest,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
VALLETTA Chest brings a Glam look to your home with a refined, comfortable feel. As a bedroom chest, it is designed to complement your space. The Polyresin, Mirror, Solid Wood, Wood Veneer, construction is complemented by Champagne tones for a polished look.<br>
Product Dimensions: 42 1/4""W X 18""D X 59 1/4""H</p>

<p>Features<br>
- Glam design<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Polyresin, Mirror, Solid Wood, Wood Veneer.<br>
Color: Champagne<br>
Weight: 200.2 lbs</p>",GOODDEGG,Furniture > Cabinets & Storage > Dressers,Chest,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026, Bedroom, Chest, VALLETTA, BEDROOM FURNITURE",TRUE,Title,Default Title,,,,,,,,FOA7157C,90809,shopify,20,deny,manual,897,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FOA7157C-1.jpg,1,valletta-chest,FALSE,VALLETTA Chest,"Shop VALLETTA Chest. Glam style. Polyresin, Mirror build. Color: Champagne. Free shipping. Buy now at GOODDEGG.",,lb,,379,active
